"gency_cd	site_no	dtetime	tz_cd	146482_00095	146482_00095_cd	146484_63680	146484_63680_cd	146485_00300	146485_00300_cd"
"2017-01-28 05:00	486		3.4		11.0	"
"2017-01-28 05:15	486		3.9		11.0	"
"2017-01-28 05:30	486		3.4		11.0	"
"2017-01-28 05:45	486		4.6		11.0	"
"2017-01-28 06:00	486		3.5		11.0	"
"2017-01-28 06:15	486		3.6		11.0	"
"2017-01-28 06:30	486		3.6		11.0	"
"2017-01-28 06:45	486		3.7		11.0	"
"2017-01-28 07:00	486		4.3		11.0	"
"2017-01-28 07:15	486		3.5		11.0	"
"2017-01-28 07:30	486		4.1		11.0	"
"2017-01-28 07:45	486		3.3		11.0	"
"2017-01-28 08:00	486		3.5		11.1	"
"2017-01-28 08:15	486		3.1		11.1	"
"2017-01-28 08:30	486		3.3		11.1	"
"2017-01-28 08:45	486		4.4		11.1	"
"2017-01-28 09:00	486		3.3		11.2	"
"2017-01-28 09:15	486		4.0		11.2	"
"2017-01-28 09:30	486		4.2		11.2	"
"2017-01-28 09:45	486		3.7		11.3	"
"2017-01-28 10:00	486		4.0		11.4	"
"2017-01-28 10:15	486		3.1		11.5	"
"2017-01-28 10:30	486		3.0		11.5	"
"2017-01-28 10:45	486		3.0		11.6	"
"2017-01-28 11:00	486		3.1		11.7	"
"2017-01-28 11:15	485		3.1		11.8	"
"2017-01-28 11:30	485		3.1		11.9	"
"2017-01-28 11:45	485		3.2		11.9	"
"2017-01-28 12:00	485		3.0		12.0	"
"2017-01-28 12:15	485		3.3		12.0	"
"2017-01-28 12:30	485		3.3		12.1	"
"2017-01-28 12:45	485		2.9		12.1	"
"2017-01-28 13:00	485		3.0		12.2	"
"2017-01-28 13:15	484		3.6		12.2	"
"2017-01-28 13:30	485		3.0		12.2	"
"2017-01-28 13:45	484		2.9		12.3	"
"2017-01-28 14:00	484		3.0		12.3	"
"2017-01-28 14:15	484		3.1		12.4	"
"2017-01-28 14:30	484		3.2		12.4	"
"2017-01-28 14:45	484		3.3		12.4	"
"2017-01-28 15:00	484		3.6		12.4	"
"2017-01-28 15:15	484		3.3		12.4	"
"2017-01-28 15:30	484		3.5		12.4	"
"2017-01-28 15:45	484		3.4		12.4	"
"2017-01-28 16:00	484		3.4		12.4	"
"2017-01-28 16:15	483		3.6		12.3	"
"2017-01-28 16:30	484		3.8		12.3	"
"2017-01-28 16:45	484		3.6		12.2	"
"2017-01-28 17:00	484		3.6		12.2	"
"2017-01-28 17:15	484		3.9		12.1	"
"2017-01-28 17:30	484		3.8		12.1	"
"2017-01-28 17:45	484		4.4		12.0	"
"2017-01-28 18:00	484		3.3		12.0	"
"2017-01-28 18:15	484		3.5		11.9	"
"2017-01-28 18:30	484		3.8		11.9	"
"2017-01-28 18:45	484		4.0		11.8	"
"2017-01-28 19:00	484		4.0		11.8	"
"2017-01-28 19:15	484		4.0		11.7	"
"2017-01-28 19:30	484		4.2		11.7	"
"2017-01-28 19:45	484		3.9		11.6	"
"2017-01-28 20:00	485		4.3		11.6	"
"2017-01-28 20:15	485		3.9		11.5	"
"2017-01-28 20:30	485		3.9		11.5	"
"2017-01-28 20:45	485		4.0		11.4	"
"2017-01-28 21:00	485		4.0		11.4	"
"2017-01-28 21:15	485		4.2		11.4	"
"2017-01-28 21:30	485		4.1		11.3	"
"2017-01-28 21:45	485		4.2		11.3	"
"2017-01-28 22:00	485		4.1		11.3	"
"2017-01-28 22:15	485		4.9		11.2	"
"2017-01-28 22:30	485		4.2		11.2	"
"2017-01-28 22:45	485		4.3		11.2	"
"2017-01-28 23:00	485		3.9		11.2	"
"2017-01-28 23:15	485		4.6		11.2	"
"2017-01-28 23:30	485		4.5		11.1	"
"2017-01-28 23:45	485		4.2		11.1	"
"2017-01-29 00:00	485		4.6		11.1	"
"2017-01-29 00:15	486		6.1		11.1	"
"2017-01-29 00:30	485		5.1		11.1	"
"2017-01-29 00:45	486		4.3		11.1	"
"2017-01-29 01:00	486		4.8		11.1	"
"2017-01-29 01:15	486		4.1		11.1	"
"2017-01-29 01:30	486		3.9		11.1	"
"2017-01-29 01:45	486		4.3		11.1	"
"2017-01-29 02:00	486		4.8		11.1	"
"2017-01-29 02:15	486		4.5		11.1	"
"2017-01-29 02:30	486		4.9		11.1	"
"2017-01-29 02:45	486		4.1		11.1	"
"2017-01-29 03:00	486		4.1		11.1	"
"2017-01-29 03:15	486		4.7		11.1	"
"2017-01-29 03:30	487		4.6		11.1	"
